List,Syns
"[1, 0]","[['obsolete mediastinum mature teratoma', 'Mature teratoma of mediastinum'], ['obsolete childhood intracranial neoplasm']]"
"[1, 0]","[['Salivary Glands'], ['Exocrine Glands']]"
"[1, 0]","[['Mandibular hyperplasia'], ['Corrosion of oesophagus']]"
"[3, 1, 0]","[['Toilet Training'], ['Aspergillus flavus'], ['Clostridium difficile'], ['Nipah Virus'], ['Clostridium histolyticum'], ['Clostridium cellulovorans']]"
[2],"[['Staphyloma posticum, left eye'], ['Corneal staphyloma, left eye'], ['Regular astigmatism, left eye']]"
"[1, 0]","[['Activity, pilates'], ['Rural Hospitals', 'Hospitals, Rural']]"
[2],"[['Maxillary Neoplasms'], ['acute antritis', 'acute maxillary sinusitis'], ['Tracheal Neoplasms'], ['Maxillary Osteotomy'], ['Acute antritis', 'Acute maxillary sinusitis'], ['Acute antritis', 'Acute maxillary sinusitis']]"
"[1, 0]","[['Sheltered Workshops'], ['Manic bipolar I disorder', 'Manic Depressive disorder', 'bipolar disorder', 'bipolar depression', 'Manic Bipolar Affective disorder', 'Depressive-manic psych.']]"
[2],"[['Primary amenorrhoea'], ['Primary Dysautonomias', 'Dysautonomia'], ['Opportunistic mycoses'], ['Secondary pigmentary degeneration, bilateral'], ['Secondary amenorrhoea']]"
"[1, 0]","[['Impacted cerumen, left ear'], ['Other specified disorders of left ear']]"
[0],"[['fish allergy'], ['Fishes, Poisonous'], ['Struck by other fish'], ['Spectroscopy', 'Analysis, Spectrum', 'Spectrometry', 'Spectrum Analysis'], ['Fish Flour'], ['Other fish poisoning'], ['Scombroid fish poisoning, undetermined']]"
"[1, 0]","[['angiokeratoma circumscriptum', 'Angiokeratoma circumscriptum'], ['Oculoglandular listeriosis']]"
[1],"[['Contact blepharoconjunctivitis, left eye'], ['Retrolental fibroplasia, left eye'], ['Angular blepharoconjunctivitis, left eye']]"
[1],"[['Directories as Topic'], ['Mannoketoheptose', 'Mannoheptulose'], ['Atlases as Topic'], ['Anecdotes as Topic']]"
[1],"[['Flexion deformity'], ['Other specified arthritis, left knee'], ['Flexion deformity, left elbow'], ['Flexion deformity, right wrist'], ['Flexion deformity, left wrist'], ['Flexion deformity'], ['Acquired deformity of pinna, bilateral'], ['Flexion deformity, left knee']]"
"[2, 1, 0]","[['Emotional Adaptation', 'Psychological Adjustment', 'Emotional Adjustment'], ['Rehabilitation Nursing', 'Nursing, Rehabilitation'], ['History of Nursing', 'Nursing, History']]"
"[2, 1]","[['Struck by volleyball'], ['Interrenal Gland'], ['Confusional arousals'], ['Struck by turtle']]"
[4],"[['Premature Labor', 'Preterm Labor', 'Premature Obstetric Labor', 'Labor, Premature', 'Obstetric Labor, Premature'], ['Labor, Obstetric', 'Obstetric Labor'], ['Other obstetric trauma'], ['Carbon Footprint'], ['beta-Cyclodextrins']]"
"[1, 0]","[['Mumps polyneuropathy'], ['Rubulavirus infectious disease', 'obsolete Mumps virus infectious disease']]"
"[2, 1, 0]","[['Nursing Economics', 'Economics, Nursing'], ['Travel Nursing'], ['Nurses, Male']]"
[2],"[['Other parachutist accident'], ['Accidents, Aviation'], ['omega-Conotoxin', 'omega-Conotoxins'], ['Other paralytic strabismus'], ['Parachutist accident']]"
"[1, 0]","[['Amacrine Cells'], ['Scala Vestibuli']]"
"[3, 1, 0]","[['spastic ectropion'], ['Textbooks as Topic'], ['Chronic adenoiditis'], ['Spastic tetraplegia'], ['Serine Endopeptidases'], ['chronic adenoiditis', 'adenoiditis']]"
"[1, 0]","[['L-Arabinose', 'Arabinose'], ['Cathepsin L']]"
[5],"[['Paternal Behavior'], ['Wandering Behavior'], ['Nesting Behavior'], ['Stereotyped Behavior'], ['Consummatory Behavior'], ['Antisocial behavior', 'conduct disorders'], ['Behavioral Research']]"
[1],"[['Cervical spina bifida with hydrocephalus'], ['Attention to tracheostomy'], ['Cervical spina bifida with hydrocephalus']]"
"[1, 0]","[['Contracture, left hand'], ['Other osteonecrosis, left hand']]"
[0],"[['Scoparia', 'Scoparia dulcis'], ['Military Psychology', 'Psychology, Military'], ['Inhibition, Contact', 'Contact Inhibition'], ['Inhibition (Psychology)', 'Inhibition']]"
"[1, 0]","[['Microbiology, Air', 'Air Microbiology'], ['Time-to-Pregnancy'], ['Ventral hernia'], ['Ventral Hernia', 'Hernia, Ventral'], ['Ventral hernia']]"
"[1, 0]","[['Teaching Materials'], ['Other superficial injuries of upper arm']]"
[0],"[['Terahertz Imaging'], ['myoepithelial carcinoma'], ['Carcinoma, Verrucous'], ['Carcinoma, Mucoepidermoid'], ['cholangiolocellular carcinoma']]"
"[1, 0]","[['Serratia liquefaciens'], ['Generalized oedema']]"
"[1, 0]","[['Anal Atresia', 'Atresia, Anal', 'Anus, Imperforate'], ['Negative Reinforcement', 'Reinforcement', 'Positive Reinforcement', 'Reinforcement (Psychology)']]"
"[1, 0]","[['Avulavirus Infections'], ['Infections, Ureaplasma', 'Ureaplasma Infections']]"
[2],"[['Superficial frostbite of right finger(s)'], ['Other secondary osteonecrosis, right finger(s)'], ['Boutonnière deformity of right finger(s)'], ['Other osteonecrosis, right finger(s)']]"
[1],"[['Puckering of macula'], ['Mandibular Prosthesis'], ['Puckering of macula, right eye']]"
"[2, 1, 0]","[['Glycoprotein', 'Glycoproteins', 'Neoglycoproteins'], ['basal ganglia cerebrovascular disease'], ['Anesthesia, Spinal']]"
"[2, 1, 0]","[['Multiple Abnormalities', 'Abnormalities, Multiple'], ['Stomatitis, Denture'], ['dehydration polycythemia']]"
"[1, 0]","[['obsolete Histoplasma capsulatum gastritis'], ['obsolete adnexal mucinous adenocarcinoma']]"
"[1, 0]","[['Amphipods', 'Amphipoda'], ['Tetrahymena pyriformis']]"
[0],"[['Pinus sylvestris'], ['Other superficial mycoses'], ['Other superficial mycoses'], ['superficial keratitis']]"
"[1, 0]","[['Mitochondrial Genome', 'Genome, Mitochondrial'], ['Galanin Receptor', 'Galanin Receptors', 'Receptors, Galanin']]"
"[1, 0]","[['Chronic Bronchitis', 'Bronchitis, Chronic'], ['Paralysis, Obstetric', 'Paralysis, Obstetrical']]"
"[1, 0]","[['Thoracic Neoplasms'], ['Neoplasms, Bronchial', 'Bronchial Neoplasms']]"
"[1, 0]","[['Plesiomonas shigelloides', 'Plesiomonas'], ['Caroli disease']]"
"[1, 0]","[['Boutonnière deformity'], ['Hand Deformities']]"
"[1, 0]","[['testis rhabdomyosarcoma', 'Rhabdomyosarcoma of testis'], ['Tensile Strength']]"
[2],"[['Maltworker lung', 'Alveolitis due to Aspergillus clavatus'], [""Maltworker's lung"", 'Alveolitis due to Aspergillus clavatus'], ['Anesthesia, Intravenous']]"
"[1, 0]","[['Prevotella ruminicola'], ['Displacement', 'Displacement (Psychology)']]"
"[1, 0]","[['Insulin Antagonists'], ['Ultralente Insulin', 'Insulin, Ultralente']]"
"[1, 0]","[['Boric Acids'], ['HIV Seroprevalence']]"
"[1, 0]","[['Impulsivity', 'Impulsive Behavior'], ['Adolescent Behavior', 'Behavior, Adolescent']]"
"[1, 0]","[['Blood Grouping', 'Crossmatching, Blood', 'Blood Typing', 'Blood Grouping and Crossmatching'], ['Reinforcement Schedule']]"
"[2, 1, 0]","[['visual epilepsy', 'epilepsy, visual'], ['Glitazones', 'Thiazolidinediones'], ['Tetrahymena thermophila']]"
[6],"[['diffuse glomerulonephritis'], ['Acquired clubfoot'], ['acute diffuse nephritis', 'acute Diffuse Glomerulonephritis'], ['Acquired clawfoot'], ['Psychological Desensitization', 'Psychologic Desensitization', 'Desensitization, Psychological', 'Desensitization, Psychologic', 'Desensitization (Psychology)'], ['Desensitization to allergens'], ['Facilitated Diffusion']]"
"[1, 0]","[['Molecular Typing'], ['Interferon Type I', 'Interferons Type I', 'Type I Interferons', 'Type I Interferon']]"
[0],"[['Bacterial Antibodies', 'Antibodies, Bacterial'], ['Gastric Mucin', 'Gastric Mucins'], ['Bacterial Shedding']]"
"[1, 0]","[['Postmeningococcal arthritis'], ['Psittaciformes', 'Psittacines']]"
"[1, 0]","[['Toluidines', 'Aminotoluene'], ['papillary adenofibroma', 'Papillary adenofibroma']]"
"[1, 0]","[['Pingueculitis, left eye'], ['Corrosion of third degree of left axilla']]"
[2],"[['lactic acidosis'], ['Lactic Acidosis', 'Acidosis, Lactic'], ['Oxepins', 'Oxepin', 'Oxepenes', 'Oxepene']]"
"[1, 0]","[['Post-traumatic osteoarthritis, left hand'], ['Ganglion, left hand']]"
[3],"[['Fused toes, unspecified foot'], ['Unspecified fracture of foot and toe'], ['Webbed toes, unspecified foot'], ['Radioimmunosorbent Test']]"
"[1, 0]","[['thyrotoxic exophthalmos'], ['Carbon dioxide']]"
"[1, 0]","[['Multi-Tasking Behavior', 'Multitasking Behavior'], ['Ehrlichia chaffeensis']]"
"[1, 0]","[['intracranial vasospasm'], ['Patient Portals', 'Patient Web Portals', 'Patient Web Portal', 'Patient Internet Portals', 'Patient Portal']]"
"[1, 0]","[['Selenomonas', 'Selenomonas ruminantium'], ['Uronic Acids']]"
[2],"[['Pulmonary actinomycosis'], ['Pulmonary actinomycosis'], ['Surfactants, Pulmonary', 'Pulmonary Surfactants', 'Pulmonary Surfactant', 'Surfactant, Pulmonary'], ['pulmonary hypertension'], ['Pulmonary Hypertension', 'Hypertension, Pulmonary'], ['pulmonary embolism and infarction'], ['Pulmonary Infarction', 'Infarction, Pulmonary']]"
"[1, 0]","[['Benign essential microscopic hematuria'], ['cellular leiomyoma']]"
[3],"[['Infective myositis, unspecified site'], ['Infective myositis, unspecified site'], ['Other myositis, other site'], ['granulomatous myositis']]"
[1],"[['Thrombotic thrombocytopenic purpura', 'Thrombotic microangiopathy'], ['Purpura Fulminans'], ['Thrombotic thrombocytopenic purpura', 'Thrombotic microangiopathy']]"
"[1, 0]","[['Trichina', 'Trichinella'], ['Models, Cardiovascular']]"
[3],"[['Paresis of accommodation, right eye'], ['Scleral ectasia, right eye'], ['Scleral ectasia, left eye'], ['Eye Manifestations']]"
"[1, 0]","[['Mental Fatigue', 'Fatigue, Mental'], ['micropapillomatosis labialis']]"
[6],"[['Flavivirus Infections', 'Infections, Flavivirus'], ['Other spirochaetal infections'], ['Yatapoxvirus infections'], ['Control, Infection', 'Infection Control'], ['Other yatapoxvirus infections'], ['Mesomycetozoea Infections'], ['Bioethical Issues']]"
[0],"[['Nursing Licensure', 'Nursing Licensures', 'Licensures, Nursing', 'Licensure, Nursing'], ['Kanamycin Resistance'], ['Capillary Resistance']]"
[2],"[['obsolete syphilitic pericarditis', 'Syphilitic pericarditis (disorder)'], ['Syphilitic alopecia (disorder)', 'obsolete syphilitic alopecia'], ['congenital abnormality', 'obsolete congenital disorder']]"
"[6, 5, 4, 1]","[['Fibroma of the Liver', 'liver fibroma'], ['Liver Regeneration'], ['Injury of liver'], ['Other injury of liver'], ['Polyphenols', 'Provinols'], ['Liver, unspecified'], ['Cranial Irradiation']]"
[9],"[['Anaemia of prematurity'], ['Other diseases of capillaries'], ['capillary disease', 'disease of capillaries'], ['Agricultural Crops', 'Crops, Agricultural'], ['Other diseases of capillaries'], ['Diseases of capillaries'], ['Crop, Avian'], ['Diseases of capillaries'], ['Carbuncle of neck'], ['Crop Protection']]"
[2],"[['Other specified hyperalimentation'], ['Other specified hyperalimentation'], ['obsolete metastatic endometrioid carcinoma']]"
[0],"[['Multiple Hemangioblastomas', 'Hemangioblastoma'], ['Idiopathic osteoporosis'], ['Other osteoporosis', 'Senile osteoporosis']]"
"[5, 1]","[['Xanthorhiza', 'Yellowroot'], ['Calcium Ionophores'], ['Other anxiety disorders'], ['Other sarcomas of liver'], ['Underdosing of aminoglycosides'], ['Transportation Facilities'], ['Other sarcomas of liver'], ['Hantavirus Infections', 'Infections, Hantavirus'], ['anus sarcoma', 'sarcoma of anus'], ['During administration of enema']]"
[2],"[['ovarian disease'], ['Ovarian Diseases'], ['Collagen Diseases']]"
"[1, 0]","[['Immunoglobulin Class Switching', 'Class Switching', 'Isotype Switching'], ['Health Behavior']]"
"[1, 0]","[['Infections, Astroviridae', 'Astroviridae Infections'], ['Infections, Morbillivirus', 'Morbillivirus Infections']]"
[1],"[['Spasmophilia', 'Tetany, Neonatal', 'Tetany', 'Tetanilla'], ['Neonatal Leukemia', 'neonatal leukemia'], ['Xanthelasma of eyelid'], ['Xanthelasma of eyelid']]"
"[1, 0]","[['Process, Nursing', 'Nursing Process'], ['Nursing, Holistic', 'Holistic Nursing']]"
"[1, 0]","[['Enterovirus Infections', 'Infections, Enterovirus'], ['Other spirochetal infections']]"
"[1, 0]","[[""Reiter's disease, shoulder""], ['anthrax disease']]"
[3],"[['Postmenopausal osteoporosis'], ['Nostoc muscorum'], ['Spondylolisthesis', 'Spondylisthesis'], ['Beekeeping', 'Apiculture'], ['Materials Science', 'Material Science'], ['spina bifida'], ['Spiral Lamina']]"
[1],"[['Meningococcal infection'], ['Euglenozoa Infections'], ['Other meningococcal infections'], ['Meningococcal infection']]"
"[1, 0]","[['Infections, Mycobacterium', 'Mycobacterium Infections'], ['Infections, Hepadnaviridae', 'Hepadnaviridae Infections']]"
[2],"[['Estrogen excess'], ['Estrogen excess'], ['Predatory Behavior'], ['Convergence excess']]"
"[1, 0]","[['Simbu Group Viruses', 'Simbu virus'], ['Helping Behavior']]"
"[1, 0]","[['Caspases, Initiator', 'Initiator Caspases'], ['Underdosing of opium']]"
[0],"[['Paranoid Behavior'], ['Other lactose intolerance'], ['Lactose intolerance'], ['Other lactose intolerance'], ['Lactose intolerance']]"
[2],"[['Y Chromosome'], ['Chromosome Structures'], ['Assault by shotgun']]"
[2],"[['Guttate psoriasis'], ['Guttate psoriasis'], ['Assisted Circulation', 'Circulation, Assisted']]"
[0],"[['Lassa virus'], ['orbital disease'], ['thalamic disease'], ['Resistance, Disease', 'Disease Resistance'], ['Orbital Diseases'], ['Monkey Diseases']]"
[4],"[['pulmonary valve disease', 'pulmonary valve disorder'], ['Other pulmonary aspergillosis'], ['Other pulmonary aspergillosis'], ['Valves, Pulmonary', 'Valve, Pulmonary', 'Pulmonary Valves', 'Pulmonary Valve'], ['Streptococcus bovis'], ['Pulmonary valve disorders in diseases classified elsewhere']]"
"[1, 0]","[['obsolete hemopoetic tissue disease'], ['Skin and Connective Tissue Diseases']]"
"[1, 0]","[['obsolete lung occult carcinoma', 'Occult carcinoma of the lung', 'occult carcinoma of lung'], ['obsolete childhood liver neoplasm']]"
