List,Syns
[0],"[['Perforating Fasciculus', 'Perforant Pathway', 'Perforant Path'], ['Hospital Medicine'], ['Nuclear Medicine Departments, Hospital', 'Nuclear Medicine Department, Hospital', 'Hospital Nuclear Medicine Departments', 'Hospital Nuclear Medicine Department'], ['Packaged Hospitals', 'Hospitals, Packaged']]"
[0],"[['Hemimegalencephaly', 'Unilateral Megalencephaly', 'Unilateral Macrocephaly'], ['Duplicate Publication'], ['Publication Formats']]"
"[1, 0]","[['obsolete familial hypophosphatemia', 'familial hypophosphataemia', 'Hypophosphatemia, familial'], ['obsolete complex genetic disease']]"
[3],"[['Religion and Science'], ['Cognitive Science'], ['Rumination, Cognitive'], ['Autoimmune Response', 'Autoimmunity']]"
"[1, 0]","[['Unionidae', 'Mussels, Native', 'Unionids'], ['Hyphema', 'traumatic hyphema']]"
"[1, 0]","[['Protein Refolding'], ['Contractile Proteins']]"
"[1, 0]","[['Subretinal Fluid'], ['Light-Harvesting Antenna Complexes', 'Light-Harvesting Chlorophyll Protein', 'Light-Harvesting Protein Complexes', 'Antenna Complexes, Light-Harvesting', 'Light-Harvesting Chlorophyll Protein Complexes']]"
"[2, 1, 0]","[['Excessive weight gain in pregnancy', 'gestational oedemaO12.0O12.2'], ['Physical Fitness'], ['Cardiorespiratory Fitness']]"
[0],"[['Primary blast injury of left ear'], ['Labyrinthine fistula, left ear'], ['Labyrinthine dysfunction, left ear']]"
"[1, 0]","[['Mucosal Tissue', 'Muscularis Mucosae', 'Mucous Membranes', 'Mucosa', 'Mucous Membrane', 'Lamina Propria'], ['Struck by turkey']]"
"[1, 0]","[['Cystadenoma, Mucinous'], ['Aluminum Silicates']]"
[1],"[['DNA Breaks', 'DNA Break'], ['Footprints, DNA', 'DNA Footprinting'], ['DNA, Algal', 'Algal DNA']]"
[0],"[['Other fluid overload'], ['Body Fluids'], ['Body of pancreas']]"
"[1, 0]","[['beta thalassemia'], ['Breech extraction'], ['Toad, Argentine', 'Bufo arenarum'], ['Diverticulum of appendix'], ['Diverticulum of appendix']]"
"[1, 0]","[['Thiamin Triphosphate', 'Thiamine Triphosphate'], ['Antibiotics, Antitubercular']]"
"[1, 0]","[['Rhabdomyosarcoma of the prostate', 'prostate rhabdomyosarcoma'], ['Supported Employment', 'Employment, Supported']]"
"[1, 0]","[['DNA Polymerase IV', 'DNA Polymerase beta'], ['Fibroblast Growth Factors', 'Fibroblast Growth Regulatory Factor', 'Fibroblast Growth Factor', 'DNA Synthesis Factor']]"
"[1, 0]","[['Corticobasal degeneration'], ['Cholangitis, Primary Sclerosing', 'Sclerosing Cholangitis', 'Primary Sclerosing Cholangitis', 'Cholangitis, Sclerosing', 'Cholangiitis, Sclerosing']]"
[1],"[['Other vascular dementia'], ['Bile Canaliculi'], ['Vascular dementia']]"
[2],"[['Synthetase', 'Synthetases', 'Ligases'], ['Raphidae', 'Columbiformes'], ['Proto-Oncogene', 'Proto-Oncogenes']]"
"[1, 0]","[['Turpentine, Oil', 'Turpentine'], ['Statistical Distributions']]"
"[1, 0]","[['Pneumococcal polyarthritis'], ['Staphylococcal polyarthritis']]"
"[2, 1, 0]","[['Study Guide'], ['Tuberculin Test'], ['Neutralization Tests']]"
[1],"[['Regular astigmatism'], ['Endometritis', 'Endomyometritis'], ['regular astigmatism']]"
"[1, 0]","[['Body Size'], ['HIV Serosorting']]"
"[1, 0]","[['dermatosclerosis', 'scleroderma'], ['Symbolic Interactionism']]"
"[1, 0]","[['Angelica archangelica'], ['Thiamine Deficiency', 'Deficiency, Thiamine']]"
[0],"[['axonal neuropathy'], ['Hip Displacement', 'Hip Dysplasia', 'Hip Dislocation'], ['Dislocation of tooth'], ['Dislocation of hip'], ['Dislocation of tooth']]"
"[1, 0]","[['South Dakota'], ['Caribbean Netherlands']]"
[0],"[['Hospital Auxiliaries', 'Auxiliary, Hospital', 'Auxiliaries, Hospital', 'Hospital Auxiliary'], ['Legislation, Hospital', 'Hospital Legislation'], ['Pediatric Hospitals', 'Hospitals, Pediatric']]"
"[1, 0]","[['Malignant hyperthermia due to anaesthesia'], ['Azotobacter vinelandii']]"
[1],"[['Postsurgical lordosis'], ['Lymphocyte Transfusion'], ['Postsurgical lordosis']]"
[2],"[['Magnesium Silicates'], ['Silicate Cement'], ['Frog Venoms', 'Amphibian Venom', 'Toad Venom', 'Toad Venoms', 'Frog Venom', 'Amphibian Venoms']]"
[1],"[['Xiphophorus', 'Mosquito Fish', 'Gambusia', 'Platyfish', 'Cyprinodontiformes'], ['Effusion, elbow'], ['Deuteroporphyrins', 'Cobalt Deuteroporphyrin']]"
[1],"[['Trigonitis with hematuria'], ['Specialty Boards'], ['Urethrotrigonitis', 'Trigonitis'], ['Urethrotrigonitis', 'Trigonitis'], ['trigonitis']]"
"[1, 0]","[['Animal Communication'], ['Toxoplasmosis, Animal']]"
[2],"[['Other vitreous opacities, left eye'], ['Iridodialysis, left eye'], ['Minor opacity of cornea, left eye']]"
[2],"[['Dissociative convulsions'], ['Dissociative Anesthetics', 'Anesthetics, Dissociative'], ['Blister (nonthermal) of right shoulder']]"
"[1, 0]","[['Genomes, Bacterial', 'Bacterial Genomes', 'Bacterial Genome', 'Genome, Bacterial'], ['protozoal dysentery']]"
"[2, 1, 0]","[['Nucleic Acids, Nucleotides, and Nucleosides'], ['encapsulated thymoma'], ['Prisoners of War']]"
"[1, 0]","[['Palatine Tonsil', 'Tonsil, Palatine', 'Tonsil'], ['Aphasmidia', 'Adenophorea']]"
"[1, 0]","[['Tobacco Smoking', 'Smoking, Tobacco'], ['Cigarette Smoking']]"
"[2, 1, 0]","[['Orbital Evisceration', 'Orbit Evisceration'], ['CD-I', 'Compact Disk Interactive', 'Interactive Compact Disk'], ['orbital sarcoma', 'orbit sarcoma']]"
[3],"[['Greenhouse Effect'], ['Other effects of lightning'], ['Placebo Effect'], ['Diuretics', 'Diuretic Effects', 'Diuretic Effect', 'Diuretic']]"
[2],"[['Antigen Receptor', 'Antigen Receptors', 'Receptors, Antigen'], ['Trypanosoma cruzi PEPCK', 'Phosphoenolpyruvate Carboxykinase (ATP)', 'ATP-Dependent Phosphoenolpyruvate Carboxykinase', 'T. cruzi PEPCK'], ['Microchip Electrophoresis', 'Electrophoresis, Microchip'], ['T-Cell Antigen Receptor', 'T-Cell Receptor', 'Receptors, T-Cell Antigen', 'T-Cell Receptors', 'Receptors, Antigen, T-Cell', 'Antigen Receptors, T-Cell'], ['Lymphocyte function antigen-1 [LFA-1] defect'], ['Lymphocyte function antigen-1 [LFA-1] defect'], ['Lipoxin Receptors', 'Receptors, Lipoxin']]"
"[1, 0]","[['Thienamycins', 'Antibiotics, Thienamycin'], ['Chlormethazanone', 'Chlormezanone']]"
[3],"[['Uranium Compounds'], ['Bromine compounds'], ['Bromine Compounds'], ['Wernicke encephalopathy']]"
[1],"[['Rhabdomyosarcoma of rectum', 'rectum rhabdomyosarcoma'], ['Procidentia, rectum', 'rectal prolapse'], ['Rhabdomyosarcoma of the breast', 'breast rhabdomyosarcoma']]"
[0],"[['Extracutaneous mastocytoma', 'extracutaneous mastocytoma'], ['iron deficiency', 'Underdosing of iron and its compounds'], ['Potassium Compounds'], ['Iron and its compounds'], ['Iron Compounds']]"
[1],"[['Duplication of intestine'], ['tuberculosis of intestine', 'intestinal tuberculosis'], ['Duplication of intestine']]"
"[3, 2]","[['Osteolysis, shoulder'], ['Effusion, shoulder'], ['Zoster conjunctivitis'], ['Atropines', 'Atropine Derivatives']]"
[1],"[['Xeroderma of eyelid'], ['Behçet disease'], ['Xeroderma of right upper eyelid'], ['xeroderma of eyelid']]"
[2],"[['Other instability, left hip'], ['Other sprain of left hip'], ['Hemarthrosis, left hip']]"
"[1, 0]","[['Mothers', ""Mothers' Clubs""], ['Alpinia', 'Galanga', 'Alpinia galanga']]"
"[1, 0]","[['Catalogs as Topic'], ['Phosphorylase b']]"
"[1, 0]","[['H-Reflexes', 'H-Reflex', 'H Reflex'], ['Prostaglandins H']]"
"[1, 0]","[['Shikimic Acid'], ['Stromal corneal pigmentations, bilateral']]"
"[1, 0]","[['Polymyxins', 'Polymyxin M', 'Polymyxin'], ['Cutaneous diphtheria', 'Cutaneous Diphtheria', 'cutaneous diphtheria']]"
[0],"[['Bile Duct Diseases'], ['Atresia of bile ducts'], ['Atresia of bile ducts'], ['Congenital biliary atresia', 'biliary atresia, congenital', 'biliary atresia', 'Atresia of bile duct']]"
[2],"[['Monocular esotropia'], ['monocular esotropia'], ['Auditory Pathways']]"
"[1, 0]","[['Medical Secretaries', 'Secretary, Medical', 'Medical Secretary', 'Secretaries, Medical'], ['Medical Legislation', 'Legislation, Medical']]"
"[1, 0]","[['Central Tolerance'], ['Leuconostoc mesenteroides']]"
"[1, 0]","[['Sternotomy', 'Median Sternotomy'], ['Ganglion, wrist'], ['Barium Radioisotopes'], ['Barium Enema']]"
[0],"[['Hemodynamic Monitoring'], ['Elbow Prosthesis'], ['Periodontal Prosthesis']]"
"[3, 1]","[['AIDS phobia'], ['L Forms'], ['Aids, Pharmaceutic', 'Pharmaceutic Aids', 'Pharmaceutical Aids', 'Aids, Pharmaceutical'], ['L-Serine', 'Serine']]"
"[1, 0]","[['Presbycusis, left ear'], ['Contusion of left ear']]"
"[1, 0]","[['Choroidal rupture, right eye'], ['Punctate keratitis, right eye']]"
"[1, 0]","[['Unspecified sprain of left ring finger'], ['Malignant neoplasm of axillary tail of left female breast']]"
"[1, 0]","[['Granulomatous prostatitis'], ['Trichomonal prostatitis']]"
"[1, 0]","[['Ventral Striatum'], ['Antithrombin Proteins']]"
"[1, 0]","[['mental depression'], ['Mitosis Modulators']]"
"[1, 0]","[['Toxic effect of venom of centipedes and venomous millipedes'], ['Toxic maculopathy, bilateral']]"
[1],"[['Infections of the genital tract in pregnancy'], ['obsolete central nervous system AIDS arteritis'], ['Infections of the genital tract in pregnancy']]"
"[1, 0]","[['Sea Star', 'Seastar', 'Starfish', 'Starfishes'], ['North Sea']]"
"[1, 0]","[['Hemopneumothorax', 'Hemothorax'], ['Pleurisy', 'pleurisy with effusionJ90']]"
"[1, 0]","[['Marine Toxins'], ['Kidney, Cystic', 'Kidney Diseases, Cystic', 'Cystic Kidney Diseases', 'Cystic Renal Diseases']]"
[1],"[['Other specified myopathies'], ['Brody myopathy'], ['Other specified myopathies'], ['Other specified myopathies']]"
"[1, 0]","[['Enhancement, Genetic', 'Genetic Enhancements', 'Enhancements, Genetic', 'Genetic Enhancement'], ['traumatic hyphaemaS05.1', 'Hyphaema']]"
"[1, 0]","[['Bony Callus', 'Callus'], ['Temporal Muscle']]"
"[1, 0]","[['Candida tropicalis'], ['Thyroiditis, Autoimmune', 'Thyroiditis, Lymphocytic', 'Thyroiditis, Lymphomatous', 'Autoimmune Thyroiditis']]"
[0],"[['Epiphyseal arrest'], ['Other bursitis, not elsewhere classified, hand'], ['Bursitis of hand'], ['Bursitis of hand']]"
"[1, 0]","[['Tongue Habits'], ['Kefir', 'Kefir Grains']]"
"[1, 0]","[['Coxiella burnetii'], ['Acetic Anhydrides'], ['Retrosternal thyroid goiter', 'Substernal goiter', 'substernal goiter'], ['Troponin Complex', 'Troponin', 'Troponins']]"
"[1, 0]","[['Prediabetes', 'prediabetic state', 'prediabetes syndrome'], ['Townes-Brocks syndrome']]"
"[1, 0]","[['Technician, Dental', 'Dental Technician', 'Dental Technicians', 'Technicians, Dental'], ['Isosorbide', 'Dianhydrosorbitol']]"
"[1, 0]","[['cervical adenomyoma'], ['cervical incompetence']]"
[0],"[['Mammalian Embryo', 'Embryonic Structures, Mammalian', 'Mammalian Embryo Structures', 'Embryo, Mammalian', 'Mammalian Embryonic Structures'], ['Local anaesthetics'], ['Local anaesthetics']]"
"[1, 0]","[['Carbuncle of right foot'], ['Metatarsalgia, right foot']]"
"[1, 0]","[['Rehabilitation', 'Habilitation'], ['Fractures, Ununited']]"
"[1, 0]","[['In Vivo Dosimetry'], ['Building Codes']]"
"[1, 0]","[['Social Participation'], ['uvulitis', 'acute uvulitis']]"
"[1, 0]","[['Hemoglobin C'], ['Dosimeters', 'Radiation Dosimeter', 'Radiation Dosimeters']]"
"[1, 0]","[['Fundus of stomach'], ['Cervicogenic Headache', 'Post-Traumatic Headache']]"
"[1, 0]","[['External constriction of right thumb'], ['Periodical Index']]"
"[1, 0]","[['Nonsense Mediated mRNA Decay', 'Nonsense-Mediated mRNA Decay'], ['Elbow Joint']]"
"[1, 0]","[['Spinal Nerves'], ['Nerve Endings']]"
"[1, 0]","[['Abnormal blood-gas level'], ['Certification Level', 'Certification']]"
"[1, 0]","[['Idazoxan Hydrochloride', 'RX-781094', 'Idazoxan'], ['Vapor Pressure']]"
"[1, 0]","[['Horizontal alveolar bone loss'], ['Methanospirillaceae', 'Methanospirillum']]"
"[1, 0]","[['Twinning, Monozygotic'], ['Venous Thromboembolism', 'Thromboembolism, Venous']]"
"[1, 0]","[['Palmar Plate', 'Metacarpophalangeal Volar Plate', 'Volar Plate, Metacarpophalangeal', 'Volar Plate, Finger', 'Volar Plate, Thumb'], ['glomeruloid hemangioma', 'Glomeruloid hemangioma']]"
"[1, 0]","[['Gonococcal prostatitis'], ['prostatic hypertrophy']]"
"[1, 0]","[['Fall from dock'], ['Other fall on same level']]"
"[1, 0]","[['dystonia 27'], ['peptic ulcer NOS', 'Duodenal ulcer']]"
[1],"[['Thrombotic thrombocytopenic purpura', 'Thrombotic microangiopathy'], ['Purpura Fulminans'], ['Thrombotic thrombocytopenic purpura', 'Thrombotic microangiopathy']]"
"[1, 0]","[['Image Cytometry', 'Cytometry, Image'], ['Chronobiology Discipline']]"
"[1, 0]","[['obsessive-compulsive disorder', 'Obsessive-compulsive behavior'], ['Cutis marmorata (disorder)', 'obsolete cutis marmorata', 'Cutis Marmorata']]"
[2],"[['Vancomycin Resistance'], ['Resistance to vancomycin'], ['Methicillin Resistance', 'Methicillin-Resistant'], ['Resistance to vancomycin']]"
"[1, 0]","[['Biological Evolution'], ['Evolution, Planetary', 'Planetary Evolution']]"
"[1, 0]","[['obsolete mediastinum mature teratoma', 'Mature teratoma of mediastinum'], ['obsolete childhood intracranial neoplasm']]"
"[1, 0]","[['Salivary Glands'], ['Exocrine Glands']]"
"[1, 0]","[['Mandibular hyperplasia'], ['Corrosion of oesophagus']]"
"[3, 1, 0]","[['Toilet Training'], ['Aspergillus flavus'], ['Clostridium difficile'], ['Nipah Virus'], ['Clostridium histolyticum'], ['Clostridium cellulovorans']]"
[2],"[['Staphyloma posticum, left eye'], ['Corneal staphyloma, left eye'], ['Regular astigmatism, left eye']]"
"[1, 0]","[['Activity, pilates'], ['Rural Hospitals', 'Hospitals, Rural']]"
[2],"[['Maxillary Neoplasms'], ['acute antritis', 'acute maxillary sinusitis'], ['Tracheal Neoplasms'], ['Maxillary Osteotomy'], ['Acute antritis', 'Acute maxillary sinusitis'], ['Acute antritis', 'Acute maxillary sinusitis']]"
"[1, 0]","[['Sheltered Workshops'], ['Manic bipolar I disorder', 'Manic Depressive disorder', 'bipolar disorder', 'bipolar depression', 'Manic Bipolar Affective disorder', 'Depressive-manic psych.']]"
[2],"[['Primary amenorrhoea'], ['Primary Dysautonomias', 'Dysautonomia'], ['Opportunistic mycoses'], ['Secondary pigmentary degeneration, bilateral'], ['Secondary amenorrhoea']]"
"[1, 0]","[['Impacted cerumen, left ear'], ['Other specified disorders of left ear']]"
[0],"[['fish allergy'], ['Fishes, Poisonous'], ['Struck by other fish'], ['Spectroscopy', 'Analysis, Spectrum', 'Spectrometry', 'Spectrum Analysis'], ['Fish Flour'], ['Other fish poisoning'], ['Scombroid fish poisoning, undetermined']]"
"[1, 0]","[['angiokeratoma circumscriptum', 'Angiokeratoma circumscriptum'], ['Oculoglandular listeriosis']]"
[1],"[['Contact blepharoconjunctivitis, left eye'], ['Retrolental fibroplasia, left eye'], ['Angular blepharoconjunctivitis, left eye']]"
[1],"[['Directories as Topic'], ['Mannoketoheptose', 'Mannoheptulose'], ['Atlases as Topic'], ['Anecdotes as Topic']]"
[1],"[['Flexion deformity'], ['Other specified arthritis, left knee'], ['Flexion deformity, left elbow'], ['Flexion deformity, right wrist'], ['Flexion deformity, left wrist'], ['Flexion deformity'], ['Acquired deformity of pinna, bilateral'], ['Flexion deformity, left knee']]"
"[2, 1, 0]","[['Emotional Adaptation', 'Psychological Adjustment', 'Emotional Adjustment'], ['Rehabilitation Nursing', 'Nursing, Rehabilitation'], ['History of Nursing', 'Nursing, History']]"
"[2, 1]","[['Struck by volleyball'], ['Interrenal Gland'], ['Confusional arousals'], ['Struck by turtle']]"
[4],"[['Premature Labor', 'Preterm Labor', 'Premature Obstetric Labor', 'Labor, Premature', 'Obstetric Labor, Premature'], ['Labor, Obstetric', 'Obstetric Labor'], ['Other obstetric trauma'], ['Carbon Footprint'], ['beta-Cyclodextrins']]"
"[1, 0]","[['Mumps polyneuropathy'], ['Rubulavirus infectious disease', 'obsolete Mumps virus infectious disease']]"
"[2, 1, 0]","[['Nursing Economics', 'Economics, Nursing'], ['Travel Nursing'], ['Nurses, Male']]"
[2],"[['Other parachutist accident'], ['Accidents, Aviation'], ['omega-Conotoxin', 'omega-Conotoxins'], ['Other paralytic strabismus'], ['Parachutist accident']]"
"[1, 0]","[['Amacrine Cells'], ['Scala Vestibuli']]"
"[3, 1, 0]","[['spastic ectropion'], ['Textbooks as Topic'], ['Chronic adenoiditis'], ['Spastic tetraplegia'], ['Serine Endopeptidases'], ['chronic adenoiditis', 'adenoiditis']]"
"[1, 0]","[['L-Arabinose', 'Arabinose'], ['Cathepsin L']]"
[5],"[['Paternal Behavior'], ['Wandering Behavior'], ['Nesting Behavior'], ['Stereotyped Behavior'], ['Consummatory Behavior'], ['Antisocial behavior', 'conduct disorders'], ['Behavioral Research']]"
[1],"[['Cervical spina bifida with hydrocephalus'], ['Attention to tracheostomy'], ['Cervical spina bifida with hydrocephalus']]"
"[1, 0]","[['Contracture, left hand'], ['Other osteonecrosis, left hand']]"
[0],"[['Scoparia', 'Scoparia dulcis'], ['Military Psychology', 'Psychology, Military'], ['Inhibition, Contact', 'Contact Inhibition'], ['Inhibition (Psychology)', 'Inhibition']]"
"[1, 0]","[['Microbiology, Air', 'Air Microbiology'], ['Time-to-Pregnancy'], ['Ventral hernia'], ['Ventral Hernia', 'Hernia, Ventral'], ['Ventral hernia']]"
"[1, 0]","[['Teaching Materials'], ['Other superficial injuries of upper arm']]"
[0],"[['Terahertz Imaging'], ['myoepithelial carcinoma'], ['Carcinoma, Verrucous'], ['Carcinoma, Mucoepidermoid'], ['cholangiolocellular carcinoma']]"
"[1, 0]","[['Serratia liquefaciens'], ['Generalized oedema']]"
"[1, 0]","[['Anal Atresia', 'Atresia, Anal', 'Anus, Imperforate'], ['Negative Reinforcement', 'Reinforcement', 'Positive Reinforcement', 'Reinforcement (Psychology)']]"
"[1, 0]","[['Avulavirus Infections'], ['Infections, Ureaplasma', 'Ureaplasma Infections']]"
[2],"[['Superficial frostbite of right finger(s)'], ['Other secondary osteonecrosis, right finger(s)'], ['Boutonnière deformity of right finger(s)'], ['Other osteonecrosis, right finger(s)']]"
[1],"[['Puckering of macula'], ['Mandibular Prosthesis'], ['Puckering of macula, right eye']]"
"[2, 1, 0]","[['Glycoprotein', 'Glycoproteins', 'Neoglycoproteins'], ['basal ganglia cerebrovascular disease'], ['Anesthesia, Spinal']]"
"[2, 1, 0]","[['Multiple Abnormalities', 'Abnormalities, Multiple'], ['Stomatitis, Denture'], ['dehydration polycythemia']]"
"[1, 0]","[['obsolete Histoplasma capsulatum gastritis'], ['obsolete adnexal mucinous adenocarcinoma']]"
"[1, 0]","[['Amphipods', 'Amphipoda'], ['Tetrahymena pyriformis']]"
[0],"[['Pinus sylvestris'], ['Other superficial mycoses'], ['Other superficial mycoses'], ['superficial keratitis']]"
"[1, 0]","[['Mitochondrial Genome', 'Genome, Mitochondrial'], ['Galanin Receptor', 'Galanin Receptors', 'Receptors, Galanin']]"
"[1, 0]","[['Chronic Bronchitis', 'Bronchitis, Chronic'], ['Paralysis, Obstetric', 'Paralysis, Obstetrical']]"
"[1, 0]","[['Thoracic Neoplasms'], ['Neoplasms, Bronchial', 'Bronchial Neoplasms']]"
"[1, 0]","[['Plesiomonas shigelloides', 'Plesiomonas'], ['Caroli disease']]"
"[1, 0]","[['Boutonnière deformity'], ['Hand Deformities']]"
"[1, 0]","[['testis rhabdomyosarcoma', 'Rhabdomyosarcoma of testis'], ['Tensile Strength']]"
[2],"[['Maltworker lung', 'Alveolitis due to Aspergillus clavatus'], [""Maltworker's lung"", 'Alveolitis due to Aspergillus clavatus'], ['Anesthesia, Intravenous']]"
"[1, 0]","[['Prevotella ruminicola'], ['Displacement', 'Displacement (Psychology)']]"
"[1, 0]","[['Insulin Antagonists'], ['Ultralente Insulin', 'Insulin, Ultralente']]"
"[1, 0]","[['Boric Acids'], ['HIV Seroprevalence']]"
"[1, 0]","[['Impulsivity', 'Impulsive Behavior'], ['Adolescent Behavior', 'Behavior, Adolescent']]"
"[1, 0]","[['Blood Grouping', 'Crossmatching, Blood', 'Blood Typing', 'Blood Grouping and Crossmatching'], ['Reinforcement Schedule']]"
"[2, 1, 0]","[['visual epilepsy', 'epilepsy, visual'], ['Glitazones', 'Thiazolidinediones'], ['Tetrahymena thermophila']]"
[6],"[['diffuse glomerulonephritis'], ['Acquired clubfoot'], ['acute diffuse nephritis', 'acute Diffuse Glomerulonephritis'], ['Acquired clawfoot'], ['Psychological Desensitization', 'Psychologic Desensitization', 'Desensitization, Psychological', 'Desensitization, Psychologic', 'Desensitization (Psychology)'], ['Desensitization to allergens'], ['Facilitated Diffusion']]"
"[1, 0]","[['Molecular Typing'], ['Interferon Type I', 'Interferons Type I', 'Type I Interferons', 'Type I Interferon']]"
[0],"[['Bacterial Antibodies', 'Antibodies, Bacterial'], ['Gastric Mucin', 'Gastric Mucins'], ['Bacterial Shedding']]"
"[1, 0]","[['Postmeningococcal arthritis'], ['Psittaciformes', 'Psittacines']]"
"[1, 0]","[['Toluidines', 'Aminotoluene'], ['papillary adenofibroma', 'Papillary adenofibroma']]"
"[1, 0]","[['Pingueculitis, left eye'], ['Corrosion of third degree of left axilla']]"
[2],"[['lactic acidosis'], ['Lactic Acidosis', 'Acidosis, Lactic'], ['Oxepins', 'Oxepin', 'Oxepenes', 'Oxepene']]"
"[1, 0]","[['Post-traumatic osteoarthritis, left hand'], ['Ganglion, left hand']]"
[3],"[['Fused toes, unspecified foot'], ['Unspecified fracture of foot and toe'], ['Webbed toes, unspecified foot'], ['Radioimmunosorbent Test']]"
"[1, 0]","[['thyrotoxic exophthalmos'], ['Carbon dioxide']]"
"[1, 0]","[['Multi-Tasking Behavior', 'Multitasking Behavior'], ['Ehrlichia chaffeensis']]"
"[1, 0]","[['intracranial vasospasm'], ['Patient Portals', 'Patient Web Portals', 'Patient Web Portal', 'Patient Internet Portals', 'Patient Portal']]"
"[1, 0]","[['Selenomonas', 'Selenomonas ruminantium'], ['Uronic Acids']]"
[3],"[['Infective myositis, unspecified site'], ['Infective myositis, unspecified site'], ['Other myositis, other site'], ['granulomatous myositis']]"
"[1, 0]","[['Trichina', 'Trichinella'], ['Models, Cardiovascular']]"
[3],"[['Paresis of accommodation, right eye'], ['Scleral ectasia, right eye'], ['Scleral ectasia, left eye'], ['Eye Manifestations']]"
"[1, 0]","[['Mental Fatigue', 'Fatigue, Mental'], ['micropapillomatosis labialis']]"
[6],"[['Flavivirus Infections', 'Infections, Flavivirus'], ['Other spirochaetal infections'], ['Yatapoxvirus infections'], ['Control, Infection', 'Infection Control'], ['Other yatapoxvirus infections'], ['Mesomycetozoea Infections'], ['Bioethical Issues']]"
[0],"[['Nursing Licensure', 'Nursing Licensures', 'Licensures, Nursing', 'Licensure, Nursing'], ['Kanamycin Resistance'], ['Capillary Resistance']]"
[2],"[['obsolete syphilitic pericarditis', 'Syphilitic pericarditis (disorder)'], ['Syphilitic alopecia (disorder)', 'obsolete syphilitic alopecia'], ['congenital abnormality', 'obsolete congenital disorder']]"
"[6, 5, 4, 1]","[['Fibroma of the Liver', 'liver fibroma'], ['Liver Regeneration'], ['Injury of liver'], ['Other injury of liver'], ['Polyphenols', 'Provinols'], ['Liver, unspecified'], ['Cranial Irradiation']]"
[9],"[['Anaemia of prematurity'], ['Other diseases of capillaries'], ['capillary disease', 'disease of capillaries'], ['Agricultural Crops', 'Crops, Agricultural'], ['Other diseases of capillaries'], ['Diseases of capillaries'], ['Crop, Avian'], ['Diseases of capillaries'], ['Carbuncle of neck'], ['Crop Protection']]"
[2],"[['Other specified hyperalimentation'], ['Other specified hyperalimentation'], ['obsolete metastatic endometrioid carcinoma']]"
[0],"[['Multiple Hemangioblastomas', 'Hemangioblastoma'], ['Idiopathic osteoporosis'], ['Other osteoporosis', 'Senile osteoporosis']]"
"[5, 1]","[['Xanthorhiza', 'Yellowroot'], ['Calcium Ionophores'], ['Other anxiety disorders'], ['Other sarcomas of liver'], ['Underdosing of aminoglycosides'], ['Transportation Facilities'], ['Other sarcomas of liver'], ['Hantavirus Infections', 'Infections, Hantavirus'], ['anus sarcoma', 'sarcoma of anus'], ['During administration of enema']]"
[2],"[['ovarian disease'], ['Ovarian Diseases'], ['Collagen Diseases']]"
"[1, 0]","[['Immunoglobulin Class Switching', 'Class Switching', 'Isotype Switching'], ['Health Behavior']]"
"[1, 0]","[['Infections, Astroviridae', 'Astroviridae Infections'], ['Infections, Morbillivirus', 'Morbillivirus Infections']]"
[1],"[['Spasmophilia', 'Tetany, Neonatal', 'Tetany', 'Tetanilla'], ['Neonatal Leukemia', 'neonatal leukemia'], ['Xanthelasma of eyelid'], ['Xanthelasma of eyelid']]"
"[1, 0]","[['Process, Nursing', 'Nursing Process'], ['Nursing, Holistic', 'Holistic Nursing']]"
"[1, 0]","[['Enterovirus Infections', 'Infections, Enterovirus'], ['Other spirochetal infections']]"
"[1, 0]","[[""Reiter's disease, shoulder""], ['anthrax disease']]"
[3],"[['Postmenopausal osteoporosis'], ['Nostoc muscorum'], ['Spondylolisthesis', 'Spondylisthesis'], ['Beekeeping', 'Apiculture'], ['Materials Science', 'Material Science'], ['spina bifida'], ['Spiral Lamina']]"
[1],"[['Meningococcal infection'], ['Euglenozoa Infections'], ['Other meningococcal infections'], ['Meningococcal infection']]"
"[1, 0]","[['Infections, Mycobacterium', 'Mycobacterium Infections'], ['Infections, Hepadnaviridae', 'Hepadnaviridae Infections']]"
[2],"[['Estrogen excess'], ['Estrogen excess'], ['Predatory Behavior'], ['Convergence excess']]"
"[1, 0]","[['Simbu Group Viruses', 'Simbu virus'], ['Helping Behavior']]"
"[1, 0]","[['Caspases, Initiator', 'Initiator Caspases'], ['Underdosing of opium']]"
[0],"[['Paranoid Behavior'], ['Other lactose intolerance'], ['Lactose intolerance'], ['Other lactose intolerance'], ['Lactose intolerance']]"
[2],"[['Y Chromosome'], ['Chromosome Structures'], ['Assault by shotgun']]"
[2],"[['Guttate psoriasis'], ['Guttate psoriasis'], ['Assisted Circulation', 'Circulation, Assisted']]"
[0],"[['Lassa virus'], ['orbital disease'], ['thalamic disease'], ['Resistance, Disease', 'Disease Resistance'], ['Orbital Diseases'], ['Monkey Diseases']]"
[4],"[['pulmonary valve disease', 'pulmonary valve disorder'], ['Other pulmonary aspergillosis'], ['Other pulmonary aspergillosis'], ['Valves, Pulmonary', 'Valve, Pulmonary', 'Pulmonary Valves', 'Pulmonary Valve'], ['Streptococcus bovis'], ['Pulmonary valve disorders in diseases classified elsewhere']]"
"[1, 0]","[['obsolete hemopoetic tissue disease'], ['Skin and Connective Tissue Diseases']]"
